forth_statistics:_on_raw_data_after_despiking_cross_wind_correction_and_angle-of-attack_correction
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
2021-12-19T110000_smart3-00551.ghg,2021-12-19,11:30,353.4790,36000,283.375,0.230722,-0.867531E-01,2.49850,102118.,11.9857,0.236427,2.23449,89.1487,0.895166E-02,-1.10475,4.26857,33.9005,0.881170,-1.01552,4.12240
2021-12-19T113000_smart3-00551.ghg,2021-12-19,12:00,353.4999,36000,283.819,0.101475,0.244831,2.47850,102099.,8.63713,-0.249260,2.82060,89.1399,0.134278E-01,0.786508,4.65744,33.2155,1.06716,-0.662678,3.10323
2021-12-19T120000_smart3-00551.ghg,2021-12-19,12:30,353.5207,36000,284.337,0.146074,-0.361604E-01,2.04996,102069.,10.6825,0.569192,2.70755,89.1310,0.126748E-01,-1.16580,4.48567,33.0892,1.29572,-0.785058,3.32460
2021-12-19T123000_smart3-00551.ghg,2021-12-19,13:00,353.5415,36000,284.553,0.889970E-01,0.391512,2.65539,102056.,9.15847,0.144767,2.24927,89.1474,0.119303E-01,-0.732902,3.46099,33.4373,1.13639,-0.569594,3.11944
2021-12-19T130000_smart3-00551.ghg,2021-12-19,13:30,353.5624,36000,284.836,0.140889,-0.503870,2.69425,102044.,5.91343,-0.110663E-01,3.21763,89.1448,0.112607E-01,-0.356198,2.84729,33.2089,1.07858,-0.266756,2.59849
2021-12-19T133000_smart3-00551.ghg,2021-12-19,14:00,353.5832,36000,284.954,0.199119,-1.15070,4.37117,102016.,7.42533,0.575163,3.31638,89.1485,0.171938E-01,0.279737,2.59160,33.2887,1.05601,-0.437721,2.78445
2021-12-19T140000_smart3-00551.ghg,2021-12-19,14:30,353.6040,36000,284.675,0.329709,-0.581029,1.84824,102013.,5.61347,-0.401174E-01,3.02669,89.1524,0.159008E-01,-0.281795,2.69731,33.1086,0.894683,-0.611866,3.18232
2021-12-19T143000_smart3-00551.ghg,2021-12-19,15:00,353.6249,36000,285.191,0.237613,-1.33959,4.54157,101984.,10.0346,0.966081,3.55912,89.1478,0.163589E-01,-0.285906,3.06281,32.4488,0.974788,-0.475509,3.13208
not_enough_data,2021-12-19,15:30,353.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-19T153000_smart3-00551.ghg,2021-12-19,16:00,353.6665,36000,284.022,0.845340E-01,-0.863438E-01,1.28841,102014.,6.76836,0.273379E-01,3.02203,89.4582,0.166451E-01,-0.319626,2.99686,54.4135,1.29231,-0.123008,2.85071
2021-12-19T160000_smart3-00551.ghg,2021-12-19,16:30,353.6873,36000,283.714,0.100743,0.760533,2.38982,102019.,7.00806,-0.118539,3.00260,89.4726,0.114786E-01,-0.260274,3.07810,54.8941,0.910448,-0.940669E-01,3.24824
2021-12-19T163000_smart3-00551.ghg,2021-12-19,17:00,353.7082,36000,283.361,0.165001,0.535720,1.73043,102025.,9.39965,0.196485,2.72749,89.4694,0.785217E-02,-0.113381,3.32406,55.1197,0.633654,-0.467214,3.25913
2021-12-19T170000_smart3-00551.ghg,2021-12-19,17:30,353.7290,36000,283.083,0.110817,0.673439,2.38515,102051.,11.0300,0.399242E-01,2.17523,89.4555,0.110667E-01,0.127483,2.29695,53.2056,0.862690,0.857067E-01,2.22053
2021-12-19T173000_smart3-00551.ghg,2021-12-19,18:00,353.7498,36000,283.209,0.992825E-01,-0.451215,2.06789,102067.,6.88933,0.127189,3.02648,89.4554,0.113734E-01,-0.500177E-01,2.26387,51.8012,0.856167,0.385470,2.35295
2021-12-19T180000_smart3-00551.ghg,2021-12-19,18:30,353.7707,36000,282.855,0.820253E-01,-0.236403,2.51301,102064.,6.88176,0.148305,2.95255,89.4538,0.683588E-02,-0.126484,2.80526,53.4218,0.495171,-0.493654,3.57365
2021-12-19T183000_smart3-00551.ghg,2021-12-19,19:00,353.7915,36000,282.760,0.727887E-01,0.108573E-01,2.72599,102088.,8.06671,-0.125948,2.97390,89.4514,0.589747E-02,0.178952,2.79300,51.7857,0.457962,-1.11132,5.06731
2021-12-19T190000_smart3-00551.ghg,2021-12-19,19:30,353.8123,36000,282.409,0.181888,-0.367483,2.11061,102110.,7.42147,-0.993711E-01,2.67752,89.4319,0.118678E-01,0.421310,2.43028,51.8359,0.505022,0.695356,2.55905
2021-12-19T193000_smart3-00551.ghg,2021-12-19,20:00,353.8331,36000,281.732,0.187918,-0.115664,2.62228,102118.,6.36940,0.972192E-01,3.10596,89.3991,0.127010E-01,-0.631274,2.61064,50.9359,0.447979,-0.387382,2.18119
2021-12-19T200000_smart3-00551.ghg,2021-12-19,20:30,353.8540,36000,280.463,0.388657,0.175756,2.35899,102116.,7.44350,-0.456495E-01,2.92339,89.1352,0.212234,-1.08156,3.45853,46.2899,2.59801,-0.546285,2.08750
2021-12-19T203000_smart3-00551.ghg,2021-12-19,21:00,353.8748,36000,279.538,0.194515,0.268501,2.03098,102123.,15.6742,-0.438155E-02,1.73581,88.5576,0.230839,0.371859,2.53175,39.0696,1.93506,0.160652,2.22454
2021-12-19T210000_smart3-00551.ghg,2021-12-19,21:30,353.8956,36000,278.896,0.173414,0.252125,2.91842,102146.,6.23691,-0.882844E-01,3.08152,87.4743,1.13749,-0.622902,2.42120,34.0397,3.39226,-0.331824,2.70220
2021-12-19T213000_smart3-00551.ghg,2021-12-19,22:00,353.9165,36000,278.539,0.271532,-0.390290,1.68083,102150.,9.61661,-0.307099,2.47036,86.6246,2.08099,-1.12493,3.49191,32.4241,2.44679,-0.555832,2.71483
2021-12-19T220000_smart3-00551.ghg,2021-12-19,22:30,353.9373,36000,277.828,0.290283,-0.870837,2.67301,102150.,9.60405,0.143725,3.02637,74.9334,3.39293,-0.126903,1.85198,31.1411,2.90000,-0.421992,3.80207
2021-12-19T223000_smart3-00551.ghg,2021-12-19,23:00,353.9581,36000,277.289,0.126572,-0.626779,3.92084,102171.,9.53996,0.182864E-01,2.93610,59.7208,5.62000,0.649987,2.62705,28.6798,3.05715,0.469493,3.07230
2021-12-19T230000_smart3-00551.ghg,2021-12-19,23:30,353.9790,36000,277.238,0.150533,-0.391017,2.09711,102150.,8.74669,-0.272879,2.57454,39.6366,9.03145,0.470828,1.75399,21.3183,4.46353,0.384635,2.03726
2021-12-19T233000_smart3-00551.ghg,2021-12-20,00:00,354.0000,36000,276.908,0.272932,0.475765,2.08014,102155.,8.75720,0.203644,2.58909,26.5296,1.31267,-0.678990,2.95160,26.3997,4.15406,-1.00717,2.82421
not_enough_data,2021-12-20,00:30,354.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,01:00,354.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,01:30,354.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,02:00,354.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,02:30,354.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,03:00,354.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,03:30,354.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,04:00,354.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,04:30,354.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,05:00,354.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,05:30,354.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,06:00,354.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,06:30,354.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,07:00,354.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,07:30,354.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,08:00,354.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,08:30,354.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,09:00,354.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,09:30,354.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,10:00,354.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,10:30,354.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-20T103000_smart3-00551.ghg,2021-12-20,11:00,354.4582,36000,282.677,0.130033,0.688830,2.50021,102250.,16.4616,-0.341280,2.71467,89.0963,0.385699E-01,-0.866231,3.93040,36.4132,1.97987,-0.817622,3.61464
2021-12-20T110000_smart3-00551.ghg,2021-12-20,11:30,354.4790,36000,283.466,0.261276,-0.500604,1.99344,102191.,9.26599,0.394904,3.20358,89.1133,0.327474E-01,-0.828084,3.93300,37.3145,1.74420,-0.668351,3.50890
2021-12-20T113000_smart3-00551.ghg,2021-12-20,12:00,354.4999,36000,283.852,0.136126,-0.242518E-01,1.70743,102154.,24.2138,-0.530772E-02,1.41450,89.1258,0.316550E-01,-0.400235,2.93200,38.9979,1.56641,-0.189599,2.62368
2021-12-20T120000_smart3-00551.ghg,2021-12-20,12:30,354.5207,36000,284.241,0.104917,-0.554695,2.71398,102108.,16.1598,-0.408072E-01,2.10959,89.1064,0.356925E-01,-0.347758,2.53260,36.9502,1.72353,-0.240947,2.40069
2021-12-20T123000_smart3-00551.ghg,2021-12-20,13:00,354.5415,36000,284.012,0.116107,-0.439694,1.95319,102075.,6.98284,-0.126309,3.04291,89.1104,0.364081E-01,-0.380451,2.78638,38.4864,1.86190,-0.190084,2.55015
2021-12-20T130000_smart3-00551.ghg,2021-12-20,13:30,354.5624,36000,283.968,0.116089,0.333299,1.83307,102077.,9.27534,0.337141E-01,2.56490,89.1047,0.331528E-01,-0.741881E-01,2.48879,36.1872,1.57985,0.772590E-01,2.54480
2021-12-20T133000_smart3-00551.ghg,2021-12-20,14:00,354.5832,36000,284.300,0.900814E-01,0.620675,2.77920,102046.,18.0205,-0.669567E-01,1.76018,89.0946,0.333889E-01,-0.132921,2.84393,38.0298,1.69542,0.204448E-01,2.79164
2021-12-20T140000_smart3-00551.ghg,2021-12-20,14:30,354.6040,36000,284.533,0.279513E-01,0.439231,2.58309,102000.,15.2981,0.456716,2.22323,89.0738,0.330578E-01,-0.669021E-01,2.41932,34.2624,1.47151,0.122037,2.42213
2021-12-20T143000_smart3-00551.ghg,2021-12-20,15:00,354.6249,36000,284.554,0.438322E-01,-1.35187,3.87206,101978.,10.2897,-0.539498,2.81299,89.0764,0.281735E-01,0.746544E-01,2.56904,34.9994,1.28727,0.198051,2.61258
2021-12-20T150000_smart3-00551.ghg,2021-12-20,15:30,354.6457,36000,284.418,0.199484E-01,-0.306074,2.47802,101951.,9.21146,0.173434,2.73383,89.0714,0.283847E-01,-0.338877E-01,2.74608,35.1723,1.25459,0.996307E-01,2.67946
2021-12-20T153000_smart3-00551.ghg,2021-12-20,16:00,354.6665,36000,284.271,0.116377,-0.768427,2.47483,101955.,11.1133,-0.232507,2.33265,89.0841,0.243317E-01,-0.699577E-01,2.55213,34.3811,1.02601,0.830197E-01,2.64020
2021-12-20T160000_smart3-00551.ghg,2021-12-20,16:30,354.6873,36000,283.834,0.122197,0.108535,1.77802,101956.,6.60465,0.172216E-01,2.92993,89.0681,0.274949E-01,0.191886E-01,2.42696,35.2676,1.31810,0.145258,2.41612
2021-12-20T163000_smart3-00551.ghg,2021-12-20,17:00,354.7082,36000,283.570,0.968825E-01,-0.284291,1.64292,101970.,11.6552,-0.487764E-01,2.49049,89.0556,0.182709E-01,-0.629707E-02,2.87880,32.9643,0.727713,0.640321E-01,2.95478
2021-12-20T170000_smart3-00551.ghg,2021-12-20,17:30,354.7290,36000,283.400,0.622360E-01,0.769211E-01,1.90526,101996.,10.6799,-0.104559,2.17245,89.0517,0.191356E-01,0.111599,2.95624,34.4246,0.726994,0.350021,3.19517
2021-12-20T173000_smart3-00551.ghg,2021-12-20,18:00,354.7498,36000,283.447,0.616888E-01,-0.580316,2.45923,101979.,10.5678,0.923704E-01,2.46871,89.0610,0.153611E-01,0.229285,2.69380,32.4088,0.599703,0.447618,2.73110
2021-12-20T180000_smart3-00551.ghg,2021-12-20,18:30,354.7707,36000,282.932,0.222605,0.426878,1.78480,102015.,12.7639,-0.749325E-01,2.01181,88.9846,0.356420E-01,0.442682,1.88404,29.9421,1.10540,0.472070,2.03379
2021-12-20T183000_smart3-00551.ghg,2021-12-20,19:00,354.7915,36000,282.597,0.545821E-01,0.600854,2.83826,102043.,7.45692,0.438435E-01,2.82907,88.9272,0.121325E-01,0.208047,3.22801,27.8432,0.523664,0.351071,3.33510
2021-12-20T190000_smart3-00551.ghg,2021-12-20,19:30,354.8123,36000,282.538,0.139387,-0.605454,2.69144,102045.,8.46970,-0.497809,3.13211,88.9217,0.294746E-01,0.129871,2.14572,25.7783,0.756954,0.448984,2.81598
2021-12-20T193000_smart3-00551.ghg,2021-12-20,20:00,354.8331,36000,281.661,0.267885,0.503057,1.71143,102033.,7.60664,0.142268,2.99887,88.8555,0.284804E-01,0.333370,2.22169,25.5742,0.581720,0.439572,2.59978
not_enough_data,2021-12-20,20:30,354.854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,21:00,354.874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,21:30,354.895,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,22:00,354.916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,22:30,354.937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,23:00,354.958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-20,23:30,354.979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,00:00,355.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,00:30,355.020,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,01:00,355.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,01:30,355.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,02:00,355.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,02:30,355.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,03:00,355.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,03:30,355.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,04:00,355.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,04:30,355.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,05:00,355.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,05:30,355.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,06:00,355.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,06:30,355.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,07:00,355.291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,07:30,355.312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,08:00,355.333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,08:30,355.354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,09:00,355.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,09:30,355.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,10:00,355.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-21,10:30,355.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2021-12-21T103000_smart3-00551.ghg,2021-12-21,11:00,355.4582,36000,285.230,0.157519,-0.997006,3.24473,102224.,17.9602,0.134396,1.89807,89.3002,0.217233E-01,-0.404860E-01,3.08743,42.6854,1.86059,0.547994E-01,2.76932
2021-12-21T110000_smart3-00551.ghg,2021-12-21,11:30,355.4790,36000,285.638,0.236091,-0.490906,2.33108,102181.,15.9989,-0.482333,2.18952,89.2787,0.181275E-01,-0.340607,2.65694,43.1431,1.87857,-0.508804E-01,2.36131
2021-12-21T113000_smart3-00551.ghg,2021-12-21,12:00,355.4999,36000,286.455,0.207175,-1.11552,3.29611,102177.,11.2231,-0.731992E-01,2.27520,89.2900,0.189927E-01,-1.74040,7.24401,45.3089,1.64074,-1.30359,4.61109
2021-12-21T120000_smart3-00551.ghg,2021-12-21,12:30,355.5207,36000,286.921,0.213571,0.227208,1.36429,102107.,20.4281,0.953488,3.14089,89.2805,0.208050E-01,-0.294073,2.47469,45.9655,2.14585,-0.970401E-01,2.37484
2021-12-21T123000_smart3-00551.ghg,2021-12-21,13:00,355.5415,36000,287.531,0.125121,-0.603847,2.35103,102093.,11.0232,0.306858E-03,2.16793,89.2942,0.218417E-01,-0.530040,2.95054,46.4773,2.11620,-0.665563E-01,2.53100
2021-12-21T130000_smart3-00551.ghg,2021-12-21,13:30,355.5624,36000,287.732,0.261162,1.05254,3.17577,102063.,8.46046,0.100924,2.22560,89.2597,0.230788E-01,-0.892875,4.22674,45.9534,2.20047,-0.167008,2.92505
2021-12-21T133000_smart3-00551.ghg,2021-12-21,14:00,355.5832,36000,288.471,0.122883,-0.639374,2.75289,102040.,12.8266,-0.158026,1.96475,89.2751,0.212387E-01,-0.830003,3.39589,49.1296,2.88471,0.434913,3.33145
2021-12-21T140000_smart3-00551.ghg,2021-12-21,14:30,355.6040,36000,289.044,0.227218,-0.992476,2.90410,102016.,9.60581,0.460824,2.78006,89.2902,0.790132E-02,-0.627841,3.18635,54.9335,1.61150,-0.581854,2.92955
2021-12-21T143000_smart3-00551.ghg,2021-12-21,15:00,355.6249,36000,289.185,0.359853,-0.927664,2.04911,102027.,9.37567,-0.731775,3.38425,89.2937,0.103212E-01,-0.672018,3.28147,55.1016,1.84380,-0.539328,2.05656
2021-12-21T150000_smart3-00551.ghg,2021-12-21,15:30,355.6457,36000,287.825,0.471738,-0.125980,1.44987,102015.,13.8379,0.351439,1.90508,89.2735,0.105496E-01,-0.409796,3.14159,55.2010,0.920535,-1.13967,5.61056
2021-12-21T153000_smart3-00551.ghg,2021-12-21,16:00,355.6665,36000,286.146,0.306967,1.04410,3.03625,102004.,8.55806,0.191103,3.45073,89.2211,0.311500E-01,-0.152371E-01,1.90627,50.5161,2.69563,-0.440792E-01,2.04537
2021-12-21T160000_smart3-00551.ghg,2021-12-21,16:30,355.6873,36000,285.795,0.188448,-0.419024,1.60518,102007.,9.71543,0.803850E-01,2.67902,89.1826,0.191558E-01,0.111522,3.38895,45.4006,1.74626,-0.311120E-01,3.32832
2021-12-21T163000_smart3-00551.ghg,2021-12-21,17:00,355.7082,36000,285.135,0.257010,-0.347138,1.66716,102002.,10.4670,-0.261455,2.39260,89.2034,0.218644E-01,-0.312873,2.22199,44.9382,2.18305,-0.377716,2.16407
2021-12-21T170000_smart3-00551.ghg,2021-12-21,17:30,355.7290,36000,284.044,0.329034,0.272265,1.80917,101993.,8.64718,0.345379,2.48240,89.0265,0.765346E-01,-0.100655E-01,1.34139,31.2955,3.53012,0.587801,2.32264
2021-12-21T173000_smart3-00551.ghg,2021-12-21,18:00,355.7498,36000,283.512,0.511198E-01,-0.420279,2.93868,101991.,6.67295,-0.104581,2.77335,88.8889,0.173263E-01,0.434854,3.75392,25.8712,1.20785,-14.6698,268.331
2021-12-21T180000_smart3-00551.ghg,2021-12-21,18:30,355.7707,36000,283.579,0.115179,0.296468,1.57149,102012.,8.85786,-0.373565E-02,2.26765,88.8842,0.145965E-01,-1.16968,4.98987,30.9482,5.69816,-4.23421,20.4958
2021-12-21T183000_smart3-00551.ghg,2021-12-21,19:00,355.7915,36000,283.765,0.376689E-01,0.882361,3.49045,102033.,11.0741,0.746637,3.24347,88.8619,0.166159E-01,-1.03695,3.93413,30.5871,0.586002,-27.7278,1310.06
2021-12-21T190000_smart3-00551.ghg,2021-12-21,19:30,355.8123,36000,283.939,0.321759E-01,-0.137098,2.17287,102071.,17.3349,-0.145186,2.01167,88.8253,0.350562E-01,0.864380,3.06711,29.3171,0.844969,0.607645,2.86729
2021-12-21T193000_smart3-00551.ghg,2021-12-21,20:00,355.8331,36000,284.245,0.115038,0.439179,3.45752,102101.,12.0977,-0.382728,2.76462,88.8148,0.936645E-01,-2.05482,6.43165,29.6007,0.933564,-1.04110,3.98162
2021-12-21T200000_smart3-00551.ghg,2021-12-21,20:30,355.8540,36000,284.273,0.171824,0.699241,1.75971,102071.,11.4268,0.201891,2.40778,80.8809,4.42198,-0.198866,1.74379,1.56915,4.41264,3.16202,11.4414
2021-12-21T203000_smart3-00551.ghg,2021-12-21,21:00,355.8748,36000,284.226,0.518840E-01,2.06414,7.19680,102059.,6.89658,-0.169471,3.25243,88.5230,0.226132,-2.65787,10.6502,1.55840,1.85909,1.17850,2.76069
2021-12-21T210000_smart3-00551.ghg,2021-12-21,21:30,355.8956,36000,284.134,0.129975,0.136916,1.79385,102055.,7.84812,0.170490,3.34380,88.6359,0.282442E-01,1.10964,6.62058,26.1016,4.93355,-4.30812,20.6982
2021-12-21T213000_smart3-00551.ghg,2021-12-21,22:00,355.9165,36000,284.026,0.159407,-1.07708,2.85899,102049.,8.74925,0.597402E-01,2.87947,88.7553,0.715597E-01,-0.989395,2.59201,30.1759,1.33796,-0.734039,2.36382
2021-12-21T220000_smart3-00551.ghg,2021-12-21,22:30,355.9373,36000,283.494,0.766713E-01,-0.418322,2.98089,102056.,7.94266,-0.181450E-01,2.48514,88.6242,0.131494,0.671287,2.64521,28.8061,2.91229,1.00766,2.96342
2021-12-21T223000_smart3-00551.ghg,2021-12-21,23:00,355.9581,36000,283.638,0.632188E-01,-0.164245,2.43374,102050.,7.85477,0.226480E-01,2.80464,88.8546,0.667237E-01,-0.769603,2.63229,33.4401,2.21384,-0.659423,2.44955
2021-12-21T230000_smart3-00551.ghg,2021-12-21,23:30,355.9790,36000,283.793,0.825199E-01,-0.297534,2.57566,102044.,13.7048,-0.463377,2.65540,88.8607,0.617843E-01,-0.715196,3.27070,32.8442,1.69027,-0.398544,2.92653
2021-12-21T233000_smart3-00551.ghg,2021-12-22,00:00,356.0000,36000,283.968,0.115319,0.315564,2.14728,102016.,11.9182,0.495275,2.55929,88.9219,0.403289E-01,0.172234E-01,2.36768,34.8201,1.48696,0.311651,2.81762
2021-12-22T000000_smart3-00551.ghg,2021-12-22,00:30,356.0208,36000,284.093,0.113333,0.675240,2.04855,101987.,13.4941,0.331513,2.26005,87.5319,1.16543,-0.350084,2.72850,33.1963,6.81974,-0.470952,1.92103
not_enough_data,2021-12-22,01:00,356.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
