file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,co2_signal_strength_7500_mean,rssi_77_mean
2021-12-09T210000_smart3-00551.ghg,2021-12-09,21:30,343.8956,0,36000,36000,-0.763801E-02,1,1.19296,2,1.05847,2,-2.61650,2,0.237105E-01,2,-9999,-9999,4.67715,-0.895594,1.67235,-0.200620E-01,-9999,-0.277196E-10,-0.400056E-12,-9999,23.0477,525.711,529.730,0.00000,1,332.631,7.58720,7.64520,0.00000,1,-9999,-9999,-9999,-9999,0,283.469,282.778,101826.,1.25081,1009.48,0.228096E-01,0.153644E-02,0.599401E-02,782.254,1194.79,0.479209E-02,65.4719,412.540,276.601,-0.156706,0.317580,0.133109E-01,0.354389,-0.137447E-13,-0.120270E-14,0.354389,1.55385,81.6197,116.263,2.15254,-9999,0.781437E-01,0.122430,-35.3256,-0.600272E-01,1.12707,-0.120905E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.745422E-02,1.02466,1.21584,1.02705,0.871292,1.14855,-2.35612,1.14855,0.195176E-01,1.14855,-9999,-9999,800000009,800000009,800000009,800000009,800001119,800011119,899999999,899999999,89999,89999,89,89,9,0,0,4,20,23,0,0,0,0,0,0,5676,0,0,0,0,1500,300,0,0,0,60,36000,36000,36000,36000,74,0.178321,0.607527E-01,0.578548E-02,0.296558,0.151168,52.0194,-9999,0.962914E-03,-0.235612E-02,0.195176E-01,-9999,278.408,102017.,72.9794,20.4229
2021-12-09T213000_smart3-00551.ghg,2021-12-09,22:00,343.9165,0,36000,36000,-0.140653E-01,1,-6.46249,1,-3.57065,1,-1.85635,2,-0.797060E-01,1,0.164534E-02,1,-6.13605,-0.652304,1.18393,-0.145611E-01,-9999,-0.174555E-09,-0.234350E-11,-0.649124E-12,23.9769,546.285,550.321,0.00000,1,321.902,7.33416,7.38835,0.150000,0,0.891635E-01,2.01415,2.02903,0.750000,0,282.955,279.112,101850.,1.26775,1009.22,0.227838E-01,-0.516495E-02,0.580068E-02,747.188,930.057,0.457556E-02,80.3379,182.869,275.953,-0.119935,0.432826,0.221310E-01,0.449680,-0.250981E-13,-0.728015E-14,0.449680,1.74472,82.3464,105.488,2.82095,-9999,0.105331,0.123406,15.9714,0.132768,1.80989,0.479535E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138310E-01,1.01694,-6.43761,1.03099,-2.63437,1.24641,-1.10630,1.24641,-0.588058E-01,1.24641,0.290192E-02,1.34064,800000009,800000009,800000009,800000009,800000009,800110109,899999999,899999999,89999,89999,89,89,1,2,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,73,0.893834E-01,0.150000,0.742803E-02,0.532829E-01,0.530837E-01,11.7886,0.928004E-07,-0.503155E-02,-0.110630E-02,-0.588058E-01,0.290192E-05,278.062,102040.,69.9691,23.5084
2021-12-09T220000_smart3-00551.ghg,2021-12-09,22:30,343.9373,0,36000,36000,-0.939436E-02,1,-6.35789,0,-2.41966,1,-0.315023,0,-0.539971E-01,1,-0.218435E-02,2,-0.518852,0.312496E-01,0.879240,0.697365E-03,-0.263200E-04,-0.183389E-10,-0.239915E-12,-0.663208E-13,24.6830,561.541,565.697,0.00000,1,322.911,7.34626,7.40063,0.250000,0,0.892638E-01,2.01367,2.02857,0.00000,1,282.596,278.803,101888.,1.26963,1009.23,0.227501E-01,-0.349901E-02,0.581886E-02,748.699,910.327,0.458313E-02,82.2450,161.628,275.981,-0.182884,0.648060,0.265473E-01,0.673894,0.312123E-13,-0.742975E-15,0.673894,2.09089,88.4288,105.759,2.25769,-9999,0.860192E-01,0.119725,8.84421,0.239761,2.62759,0.576836E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.921098E-02,1.01991,-6.22399,1.03993,-1.63565,1.31101,0.117918,1.31101,-0.365011E-01,1.31101,-0.571169E-04,1.42759,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,1,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,73,0.160835,0.685510E-01,0.100638E-01,0.286453E-01,0.518575E-01,33.1110,0.990044E-07,-0.485740E-02,0.117918E-03,-0.365011E-01,-0.571169E-07,277.746,102076.,68.6649,22.0254
2021-12-09T223000_smart3-00551.ghg,2021-12-09,23:00,343.9581,0,36000,36000,-0.528668E-02,1,-4.10616,1,0.505320,2,0.360326,2,0.112728E-01,2,-0.183649E-05,2,-0.610494,-0.382979,0.196175,-0.854359E-02,-0.580861E-03,-0.110621E-09,-0.140949E-11,-0.395642E-12,24.8678,564.940,569.036,0.250000,0,316.856,7.19823,7.25042,0.00000,1,0.889408E-01,2.00302,2.01754,0.150000,0,282.170,278.439,101900.,1.27151,1009.14,0.227177E-01,0.730476E-03,0.570974E-02,733.700,887.618,0.449052E-02,82.6594,153.918,275.696,-0.124447,0.505630,0.152927E-01,0.520943,-0.155329E-13,-0.444838E-14,0.520943,1.44330,92.3420,103.827,1.68221,-9999,0.644810E-01,0.117656,5.76858,0.367595,-8.12586,0.496288E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.516343E-02,1.02387,-3.90046,1.04757,0.482576,1.37786,0.464316,1.37786,0.107654E-01,1.37786,0.806052E-03,1.52013,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,72,0.349776E-01,0.196569,0.376423E-02,0.557396E-01,0.426755E-01,52.7511,0.127635E-06,-0.303980E-02,0.464316E-03,0.107654E-01,0.806052E-06,277.387,102094.,67.6106,22.3053
2021-12-09T230000_smart3-00551.ghg,2021-12-09,23:30,343.9790,0,36000,36000,-0.121843E-01,1,-5.86479,1,0.398014,2,-1.93950,2,0.887805E-02,2,0.139345E-03,1,-0.184823,-2.19966,0.959373,-0.490653E-01,0.524322E-03,0.786392E-10,0.858475E-12,0.274605E-12,25.6147,581.553,585.269,0.00000,1,279.626,6.34859,6.38915,0.00000,1,0.894457E-01,2.01262,2.02548,0.900000,0,282.024,278.329,101922.,1.27270,1008.67,0.227038E-01,0.575297E-03,0.503887E-02,647.237,880.846,0.395921E-02,73.4790,233.609,273.946,-0.433333,0.562735,0.963078E-02,0.710310,-0.772245E-13,0.307008E-14,0.710310,1.66071,67.2120,127.598,0.776872,-9999,0.978448E-01,0.102758,14.1115,0.150267,-14.7351,0.466919E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.119848E-01,1.01665,-5.66148,1.03290,0.479007,1.25521,-1.21431,1.25521,0.106847E-01,1.25521,0.142424E-02,1.35132,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,64,0.136660,0.582422E-01,0.106132E-01,0.188492E-01,0.153130,189.624,0.126332E-06,-0.441018E-02,-0.121431E-02,0.106847E-01,0.142424E-05,277.278,102106.,61.4192,20.3798
2021-12-09T233000_smart3-00551.ghg,2021-12-10,00:00,344.0000,0,36000,36000,-0.123714E-01,1,-6.10780,1,0.837664,2,-0.889156,2,0.186819E-01,2,-0.684308E-02,2,-0.281891,0.330485,0.794179,0.737059E-02,-0.394036E-03,-0.799120E-11,-0.869351E-13,-0.271647E-13,26.2364,595.297,599.177,0.00000,1,285.422,6.47614,6.51836,0.00000,1,0.891862E-01,2.00541,2.01848,0.00000,1,281.695,278.161,101924.,1.27343,1008.74,0.226897E-01,0.121058E-02,0.514330E-02,660.254,870.611,0.403895E-02,75.8380,210.357,274.222,-0.380913,0.803396,0.233751E-01,0.889431,-0.826462E-13,-0.304584E-15,0.889431,2.20905,75.4768,115.367,1.50596,-9999,0.985649E-01,0.121493,13.8519,0.153084,-7.29147,0.482405E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.121655E-01,1.01692,-5.86844,1.03434,0.835280,1.25826,-0.359067,1.25826,0.186287E-01,1.25826,-0.375304E-02,1.35407,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,2,7,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,60,0.142743,0.891495E-01,0.110927E-01,0.380198E-01,0.206349E-01,42.7569,0.259742E-06,-0.456847E-02,-0.359067E-03,0.186287E-01,-0.375304E-05,277.119,102100.,57.0036,19.0079
2021-12-10T000000_smart3-00551.ghg,2021-12-10,00:30,344.0208,0,36000,36000,-0.471199E-03,2,-8.44007,1,-18.4717,1,23.4147,1,-0.412892,1,-9999,-9999,3.94199,-0.356202E-01,0.379031,-0.796207E-03,-9999,-0.492124E-10,-0.528425E-12,-9999,26.5740,601.844,605.759,0.250000,0,285.342,6.46239,6.50443,0.100000,0,-9999,-9999,-9999,-9999,0,281.110,280.527,101914.,1.26250,1008.81,0.226479E-01,-0.267554E-01,0.514187E-02,665.697,1025.56,0.407276E-02,64.9107,359.861,274.336,0.185394,0.394268,0.214382E-01,0.436208,0.134133E-13,-0.185190E-14,0.436208,0.906202,125.807,64.8160,2.81704,-9999,0.193191E-01,0.223613E-01,0.754778E-01,28.0944,0.456919,0.343021,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.317288E-03,1.48508,-4.53665,1.91216,-1.94541,9.27801,2.61841,9.27801,-0.434851E-01,9.27801,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800100019,899999999,899999999,89999,89999,89,89,12,12,3,0,15,11,0,0,0,0,0,0,6639,0,0,0,0,1500,300,0,0,0,50,36000,36000,36000,36000,60,0.243490E-01,0.175425E-01,0.283113E-02,0.887233E-01,0.132686,10.0189,-9999,-0.356201E-02,0.261841E-02,-0.434851E-01,-9999,276.645,102094.,58.4653,18.7017
not_enough_data,2021-12-10,01:00,344.041,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,01:30,344.062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,02:00,344.083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,02:30,344.104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,03:00,344.125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,03:30,344.145,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,04:00,344.166,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,04:30,344.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,05:00,344.208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,05:30,344.229,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,06:00,344.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2021-12-10,06:30,344.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
