file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,co2_signal_strength_7500_mean,rssi_77_mean
2021-11-22T170000_smart3-00551.ghg,2021-11-22,17:30,326.7290,1,36000,36000,-0.504230E-02,2,2.27679,2,1.17833,1,-0.362771E-01,1,0.265447E-01,1,-0.204469E-03,1,-2.83318,-0.708821,0.117416,-0.159679E-01,-0.543726E-04,-0.278603E-09,-0.745625E-11,-0.138314E-11,17.7347,418.907,423.656,0.00000,1,474.633,11.2112,11.3383,0.550000,0,0.880447E-01,2.07845,2.10202,-0.600000,0,293.240,288.649,101598.,1.22104,1011.55,0.236208E-01,0.172010E-02,0.855289E-02,1139.34,1755.56,0.700462E-02,64.8991,616.217,282.046,0.340015,0.379344,0.319890E-01,0.510427,0.137645E-12,-0.157095E-13,0.510427,1.42434,137.101,48.1294,3.59315,-9999,0.642614E-01,0.189978,-10.2847,-0.206181,1.93222,-0.286852E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.494655E-02,1.01936,2.28700,1.02397,0.900870,1.14397,-0.140436,1.14397,0.202942E-01,1.14397,-0.839762E-03,1.19333,800000009,800000009,800000009,800000009,800000009,810100109,899999999,899999999,89999,89999,89,89,5,13,3,0,10,20,7,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.308914,0.683483E-01,0.269377E-02,0.399636,0.220609E-01,259.775,0.331515E-06,0.185162E-02,-0.140436E-03,0.202942E-01,-0.839762E-06,287.367,101806.,89.8709,59.2159
2021-11-22T173000_smart3-00551.ghg,2021-11-22,18:00,326.7498,0,36000,36000,-0.157428E-01,1,-1.68678,1,-16.2884,1,0.291462,2,-0.366270,1,0.264840E-03,1,-3.06931,-1.02286,1.34671,-0.230006E-01,0.115398E-02,-0.473352E-10,-0.115393E-11,-0.224986E-12,18.8795,443.009,447.845,-0.100000,0,460.239,10.7996,10.9175,0.00000,1,0.897347E-01,2.10031,2.12324,0.00000,1,290.960,286.762,101604.,1.22933,1011.28,0.234651E-01,-0.237343E-01,0.829350E-02,1097.57,1554.07,0.674637E-02,70.6256,456.498,281.494,0.715422,0.695995,0.813692E-01,1.00143,0.651078E-14,-0.250723E-14,1.00143,1.91594,146.175,44.2114,4.66060,-9999,0.113164,0.135152,75.8049,0.279731E-01,0.103557,0.119898E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.155440E-01,1.01279,-2.47367,1.02540,-13.4879,1.18741,0.457367,1.18741,-0.303297,1.18741,0.152756E-02,1.25735,800000009,800000009,800000009,800000009,800100009,801110109,899999999,899999999,89999,89999,89,89,2,3,1,13,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.198209,0.654119E-01,0.668381E-02,0.582567,0.196305,774.287,0.987739E-06,-0.198976E-02,0.457367E-03,-0.303297,0.152756E-05,285.490,101802.,89.6658,56.9805
2021-11-22T180000_smart3-00551.ghg,2021-11-22,18:30,326.7707,0,36000,36000,-0.294256E-02,2,-2.33533,0,2.33246,1,0.723058E-01,1,0.523651E-01,1,0.644457E-02,1,-2.72599,-1.16133,1.24580,-0.260725E-01,0.191443E-02,0.588125E-10,0.130676E-11,0.271221E-12,19.9433,465.172,470.030,0.500000,0,443.123,10.3357,10.4437,-0.200000,0,0.919710E-01,2.13635,2.15866,-0.250000,0,289.239,285.096,101621.,1.23695,1010.99,0.233247E-01,0.339326E-02,0.798508E-02,1050.61,1393.35,0.645549E-02,75.4017,342.742,280.851,0.653045,0.862203,0.780006E-01,1.08441,-0.859702E-13,0.294899E-14,1.08441,2.07529,134.377,52.8592,4.12479,-9999,0.487739E-01,0.102008,4.38383,0.483709,-1.00123,0.382880E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.285762E-02,1.02972,-2.10472,1.06150,1.69457,1.43849,0.124141,1.43849,0.380442E-01,1.43849,0.443149E-02,1.59504,800000009,800000009,800000009,800000009,800000009,810000009,899999999,899999999,89999,89999,89,89,3,0,4,1,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.129409,0.697603E-01,0.484641E-02,0.246813,0.114483,93.4785,0.226501E-05,-0.168304E-02,0.124141E-03,0.380442E-01,0.443149E-05,283.899,101813.,89.7224,54.8851
2021-11-22T183000_smart3-00551.ghg,2021-11-22,19:00,326.7915,0,36000,36000,0.405068E-02,1,-8.79299,0,9.26308,1,2.29887,1,0.207761,1,0.165248E-01,1,-1.65183,-1.01949,0.474316,-0.228661E-01,0.109504E-02,-0.195750E-09,-0.410465E-11,-0.896179E-12,20.3766,473.580,478.330,-0.100000,0,427.273,9.93039,10.0300,0.00000,0,0.932877E-01,2.15690,2.17853,-0.250000,0,288.639,284.090,101626.,1.24157,1010.75,0.232413E-01,0.134629E-01,0.769946E-02,1009.46,1303.56,0.620137E-02,77.4387,294.099,280.267,0.678488,0.819189,0.784228E-01,1.06657,0.408857E-13,-0.960662E-14,1.06657,2.44634,138.093,50.3670,4.21666,-9999,0.571186E-01,0.926657E-01,1.86987,1.13403,-0.949252,0.122671,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.385325E-02,1.05124,-7.65272,1.10447,5.53398,1.74213,1.55156,1.74213,0.124121,1.74213,0.939898E-02,2.00565,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,10,4,1,18,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.110370,0.679148E-01,0.704715E-02,0.809049E-01,0.307885E-01,191.645,0.100639E-05,-0.609819E-02,0.155156E-02,0.124121,0.939898E-05,282.958,101827.,89.6088,53.3567
2021-11-22T190000_smart3-00551.ghg,2021-11-22,19:30,326.8123,0,36000,36000,0.363708E-02,2,-0.794125,1,0.904082,2,0.128425,2,0.202662E-01,2,-0.930352E-03,2,-0.965752,-1.68702,-0.232842,-0.378169E-01,-0.113075E-02,0.424603E-10,0.837644E-12,0.194352E-12,20.2393,469.460,473.849,-0.100000,0,399.275,9.26136,9.34793,0.500000E-01,0,0.926408E-01,2.13572,2.15569,0.00000,1,288.505,283.503,101617.,1.24435,1010.37,0.231954E-01,0.131325E-02,0.719493E-02,941.361,1253.54,0.578210E-02,75.0961,312.181,279.252,0.552428,0.462032,0.496497E-01,0.721884,0.155662E-12,0.209791E-14,0.721884,1.99056,157.198,39.9080,3.94381,-9999,0.540637E-01,0.144788,17.5534,0.120803,-0.878378,0.116833E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.358193E-02,1.01539,-0.727519,1.03008,0.758695,1.23289,0.133022,1.23289,0.170072E-01,1.23289,-0.560330E-03,1.32087,800000009,800000009,800000009,800000009,800000009,810010009,899999999,899999999,89999,89999,89,89,5,0,5,8,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.220384,0.664164E-01,0.277539E-02,0.179181,0.499507E-01,297.764,0.538969E-06,-0.578662E-03,0.133022E-03,0.170072E-01,-0.560330E-06,282.579,101817.,89.7447,53.4240
2021-11-22T193000_smart3-00551.ghg,2021-11-22,20:00,326.8331,0,36000,36000,-0.134603E-01,1,1.19831,2,0.945200,2,-0.638344,2,0.211778E-01,2,0.293865E-02,2,-0.821152,-0.129355,0.259328,-0.289829E-02,0.452499E-03,-0.314931E-10,-0.611884E-12,-0.143361E-12,20.4773,474.039,478.446,0.00000,1,397.856,9.21019,9.29580,0.00000,1,0.932157E-01,2.14418,2.16411,0.00000,1,287.899,283.005,101639.,1.24684,1010.33,0.231495E-01,0.137232E-02,0.716937E-02,936.367,1212.43,0.575004E-02,77.2305,276.065,279.175,0.286981,0.226258,0.313120E-01,0.366785,0.172430E-12,-0.153795E-14,0.366785,1.97702,152.461,38.2525,4.89724,-9999,0.103902,0.410276,-82.5836,-0.256770E-01,1.26778,-0.915532E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.131439E-01,1.02407,1.21647,1.02669,0.763751,1.14803,-0.624736,1.14803,0.171123E-01,1.14803,0.208506E-02,1.19822,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,0,4,0,5,10,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.373602,0.443590,0.336132E-02,0.509049,0.153405,236.480,0.159400E-05,0.965668E-03,-0.624736E-03,0.171123E-01,0.208506E-05,282.130,101836.,89.7212,52.9849
2021-11-22T200000_smart3-00551.ghg,2021-11-22,20:30,326.8540,0,36000,36000,-0.451151E-02,2,2.82321,2,-4.16845,2,-2.18767,2,-0.933338E-01,2,-0.715030E-02,2,-1.16772,-0.872123E-01,0.234532,-0.195273E-02,0.761176E-03,0.227779E-09,0.437095E-11,0.103524E-11,20.7107,478.169,482.597,0.00000,1,397.427,9.17580,9.26077,-0.700000,0,0.941285E-01,2.15837,2.17835,-0.900000,0,287.279,282.298,101656.,1.25018,1010.30,0.230880E-01,-0.604803E-02,0.716163E-02,933.021,1156.16,0.572850E-02,80.6998,223.142,279.123,0.243111,0.420617,0.420856E-01,0.487639,-0.538945E-13,0.109981E-13,0.487639,1.70490,110.192,59.9727,4.95106,-9999,0.600725E-01,0.216348,-6.77516,-0.312982,-0.677280,-0.372089E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.442340E-02,1.01992,2.54087,1.02427,-3.73176,1.14443,-2.01587,1.14443,-0.835562E-01,1.14443,-0.656384E-02,1.19390,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.281517,0.147850,0.332911E-02,0.374850,0.822325E-01,190.594,0.987249E-06,0.201169E-02,-0.201587E-02,-0.835562E-01,-0.656384E-05,281.365,101847.,89.6754,52.3315
2021-11-22T203000_smart3-00551.ghg,2021-11-22,21:00,326.8748,0,36000,36000,0.314788E-02,1,-2.69935,0,-0.683903,2,1.77511,1,-0.153061E-01,2,0.115374E-01,1,-0.777925,-0.464708,0.494503E-01,-0.104004E-01,0.261634E-03,0.132436E-10,0.248623E-12,0.602370E-13,20.7867,479.038,483.385,0.100000,0,390.228,8.99299,9.07460,0.00000,1,0.945455E-01,2.16323,2.18286,-0.250000,0,286.651,281.828,101674.,1.25257,1010.19,0.230455E-01,-0.991833E-03,0.703192E-02,914.597,1120.03,0.561398E-02,81.6582,205.434,278.835,0.447671,0.728385,0.444769E-01,0.856114,-0.251172E-13,0.637122E-15,0.856114,1.77401,130.067,58.4248,2.97797,-9999,0.501312E-01,0.486595E-01,4.11849,0.514873,3.94698,0.425547E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.305561E-02,1.03020,-2.57130,1.06202,-0.372948,1.46339,1.32554,1.46339,-0.834675E-02,1.46339,0.769455E-02,1.63263,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,10,7,4,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.553497E-01,0.377689E-01,0.420031E-02,0.738964E-01,0.508958E-01,84.9896,0.664653E-06,-0.203212E-02,0.132554E-02,-0.834675E-02,0.769455E-05,280.914,101867.,89.6586,52.5658
2021-11-22T210000_smart3-00551.ghg,2021-11-22,21:30,326.8956,0,36000,36000,0.185696E-02,1,0.208485,2,0.973878,2,-0.277081,2,0.217909E-01,2,-0.292669E-02,1,-0.394916,0.150240,0.220051,0.336168E-02,0.427081E-03,0.597377E-10,0.111978E-11,0.270541E-12,20.9746,482.902,487.314,0.00000,1,393.170,9.05202,9.13471,0.00000,1,0.949902E-01,2.17117,2.19100,0.00000,1,286.543,281.590,101686.,1.25376,1010.22,0.230232E-01,0.141205E-02,0.708493E-02,920.713,1102.09,0.565096E-02,83.5424,181.377,278.931,0.520734,0.569991,0.459177E-01,0.773409,0.331681E-13,0.284809E-14,0.773409,1.23627,141.797,47.5857,3.40368,-9999,0.384853E-01,0.222140E-01,-24.1282,-0.878845E-01,0.214077,-0.427712E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.182883E-02,1.01538,0.254466,1.02229,0.836534,1.14136,-0.262727,1.14136,0.187178E-01,1.14136,-0.259442E-02,1.18968,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,0,2,6,20,8,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.192883E-01,0.233517E-01,0.178797E-02,0.958641E-01,0.274852E-01,28.1414,0.377664E-06,0.200911E-03,-0.262727E-03,0.187178E-01,-0.259442E-05,280.807,101884.,89.6389,51.0845
2021-11-22T213000_smart3-00551.ghg,2021-11-22,22:00,326.9165,0,36000,36000,0.826012E-03,1,1.00948,2,-2.46132,1,-1.92177,1,-0.550568E-01,1,-0.974449E-02,1,-0.510497,-0.311017,0.286604,-0.695709E-02,0.174269E-02,-0.176504E-10,-0.323034E-12,-0.803085E-13,21.2183,487.929,492.326,0.500000,0,388.334,8.93000,9.01046,-0.250000,0,0.965425E-01,2.20352,2.22337,-0.250000,0,285.897,281.282,101697.,1.25531,1010.14,0.229957E-01,-0.356768E-02,0.699778E-02,908.394,1079.30,0.557452E-02,84.1651,170.906,278.737,0.513825,0.629133,0.511840E-01,0.813906,-0.231894E-13,-0.831846E-15,0.813906,1.47061,138.003,50.7608,3.60553,-9999,0.256517E-01,0.306101E-01,-1.47566,-1.43699,-0.410139,-0.310347E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.813783E-03,1.01503,0.860529,1.02223,-2.18049,1.14125,-1.71300,1.14125,-0.487749E-01,1.14125,-0.839075E-02,1.18943,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,0,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.326741E-01,0.267847E-01,0.176137E-02,0.595948E-01,0.471294E-01,19.0149,0.169708E-05,0.678625E-03,-0.171300E-02,-0.487749E-01,-0.839075E-05,280.495,101889.,89.6310,50.6261
2021-11-22T220000_smart3-00551.ghg,2021-11-22,22:30,326.9373,0,36000,36000,0.256330E-02,1,0.885570E-01,2,0.325650,2,-0.585732,1,0.728287E-02,2,-0.329874E-02,1,-0.367894,0.576321E-01,0.205098,0.128889E-02,-0.117991E-02,-0.415892E-10,-0.757504E-12,-0.186019E-12,21.3909,491.524,495.964,0.800000,0,389.613,8.95259,9.03346,0.100000,0,0.956768E-01,2.18163,2.20134,0.700000,0,285.328,281.061,101694.,1.25626,1010.15,0.229782E-01,0.471930E-03,0.702082E-02,910.667,1063.15,0.558867E-02,85.6577,152.480,278.773,0.776365,0.814375,0.811877E-01,1.12807,-0.247719E-13,-0.194425E-14,1.12807,2.05692,141.959,46.3688,4.12717,-9999,0.451710E-01,0.698658E-01,-91.8507,-0.230864E-01,0.271939,-0.154489E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.252938E-02,1.01341,0.103416,1.02260,0.278883,1.14173,-0.520808,1.14173,0.623695E-02,1.14173,-0.284053E-02,1.18889,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,8,1,0,6,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.588039E-01,0.784223E-01,0.250528E-02,0.118029,0.437375E-01,33.1116,0.199600E-05,0.814931E-04,-0.520808E-03,0.623695E-02,-0.284053E-05,280.173,101873.,89.5734,50.1065
2021-11-22T223000_smart3-00551.ghg,2021-11-22,23:00,326.9581,0,36000,36000,-0.142258E-01,1,-25.9513,1,-3.43114,1,7.72456,1,-0.767321E-01,1,0.803611E-02,1,-0.504072E-01,-0.190399,-0.327466,-0.425798E-02,0.691433E-03,-0.349836E-09,-0.639343E-11,-0.159285E-11,21.1405,485.785,490.136,0.00000,0,386.354,8.87796,8.95749,0.00000,1,0.962554E-01,2.19446,2.21411,-0.100000,0,285.394,281.030,101680.,1.25626,1010.11,0.229788E-01,-0.497224E-02,0.696210E-02,902.952,1060.95,0.554193E-02,85.1079,157.998,278.650,0.548207,0.598077,0.632451E-01,0.813773,-0.188174E-12,-0.165481E-13,0.813773,2.57810,143.229,47.4911,4.45743,-9999,0.106414,0.451030,4.09747,0.517515,7.56346,0.192182,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138123E-01,1.02993,-24.6071,1.06137,-1.46559,1.46253,6.35903,1.46253,-0.327757E-01,1.46253,0.104557E-01,1.63215,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.453897,0.437343,0.108194E-01,0.526133,0.218688,70.0754,0.120842E-05,-0.193916E-01,0.635903E-02,-0.327757E-01,0.104557E-04,280.142,101857.,89.5756,48.7312
2021-11-22T230000_smart3-00551.ghg,2021-11-22,23:30,326.9790,0,36000,36000,-0.333700E-01,1,-9.53939,2,7.27131,1,2.65744,2,0.162600,1,0.383090E-03,2,-0.119196,-0.620115,0.359696E-01,-0.138669E-01,0.551551E-03,0.338721E-10,0.601309E-12,0.154759E-12,21.1746,486.415,490.651,-0.350000,0,375.899,8.63500,8.71022,0.00000,1,0.967454E-01,2.20468,2.22389,-0.300000,0,285.586,280.958,101686.,1.25677,1009.97,0.229716E-01,0.105365E-01,0.677370E-02,878.294,1055.77,0.538977E-02,83.1896,177.480,278.252,0.348011,-0.253044,0.374957E-02,0.430299,0.178401E-12,0.159965E-14,0.430299,1.88124,229.788,323.979,0.499275,-9999,0.162948,0.289438,40.0228,0.529823E-01,-1.31192,0.461217E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.328785E-01,1.01495,-8.95427,1.02458,6.42592,1.19176,2.63874,1.19176,0.143696,1.19176,0.243401E-02,1.26579,800000009,800000009,800000009,800000009,800000009,800111109,899999999,899999999,89999,89999,89,89,0,0,11,0,0,4,3,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.238472,0.332518,0.788554E-02,0.809049,0.120302,47.9325,0.257617E-06,-0.705447E-02,0.263874E-02,0.143696,0.243401E-05,280.174,101866.,89.6624,48.7089
2021-11-22T233000_smart3-00551.ghg,2021-11-23,00:00,327.0000,0,36000,36000,-0.309269E-02,2,-3.20781,1,-0.265287,2,1.19961,1,-0.593112E-02,2,0.820142E-03,2,-0.351541,1.63168,0.304694,0.364801E-01,0.221525E-02,-0.785812E-10,-0.148192E-11,-0.361693E-12,21.4240,491.749,496.352,-0.500000E-01,0,404.025,9.27365,9.36045,0.00000,1,0.986103E-01,2.24573,2.26675,0.850000,0,285.607,280.747,101691.,1.25748,1010.32,0.229532E-01,-0.384336E-03,0.728053E-02,943.300,1040.65,0.578980E-02,90.6454,97.3487,279.281,0.307048,0.397130,0.360470E-01,0.503279,-0.504056E-13,-0.366790E-14,0.503279,1.36129,128.354,52.2900,4.10729,-9999,0.495928E-01,0.985786E-01,3.35572,0.631906,12.0919,0.509132E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.299619E-02,1.03221,-3.02504,1.06494,-0.661799E-01,1.51558,0.920573,1.51558,-0.147961E-02,1.51558,0.114021E-02,1.70896,800000009,800000009,800000009,800000009,800000009,810000019,899999999,899999999,89999,89999,89,89,0,3,2,0,0,0,5,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.163934,0.305124E-01,0.271044E-02,0.229588,0.272213E-01,57.2735,0.562679E-06,-0.238107E-02,0.920573E-03,-0.147961E-02,0.114021E-05,279.948,101876.,89.4318,46.3118
2021-11-23T000000_smart3-00551.ghg,2021-11-23,00:30,327.0208,0,36000,36000,0.508546E-02,2,-2.51790,1,-2.85281,1,0.473945,1,-0.638188E-01,1,-0.609803E-03,2,1.02213,1.70205,-0.286218,0.380757E-01,0.547602E-03,0.338612E-09,0.691640E-11,0.158059E-11,21.1568,486.727,491.614,0.250000,0,432.143,9.94175,10.0416,-0.500000E-01,0,0.987565E-01,2.25589,2.27855,0.00000,1,287.092,281.363,101682.,1.25429,1010.71,0.230057E-01,-0.413546E-02,0.778722E-02,1011.16,1085.26,0.620849E-02,93.1724,74.0977,280.291,0.254240,0.519541,0.303093E-01,0.579206,-0.928535E-13,0.160049E-13,0.579206,1.69288,129.317,63.9249,2.99960,-9999,0.636747E-01,0.120534,9.04954,0.234321,0.882604,0.311925E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.498584E-02,1.01998,-2.55247,1.03952,-2.04873,1.31207,0.498724,1.31207,-0.458311E-01,1.31207,0.325138E-03,1.42977,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,5,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.193477,0.445193E-01,0.307096E-02,0.271830,0.211718E-01,52.7774,0.461110E-06,-0.201344E-02,0.498724E-03,-0.458311E-01,0.325138E-06,280.694,101870.,89.2217,43.4637
2021-11-23T003000_smart3-00551.ghg,2021-11-23,01:00,327.0416,0,36000,36000,0.326147E-02,2,0.629982,2,-2.08105,1,-0.764902,2,-0.465639E-01,1,-0.288013E-02,2,0.361963,-0.654236E-01,-0.148432,-0.146387E-02,0.807029E-02,-0.683505E-10,-0.140000E-11,-0.341972E-12,21.0306,484.121,488.969,0.00000,1,430.761,9.91605,10.0154,-0.100000,0,0.105220,2.40585,2.42994,0.00000,1,287.304,281.582,101698.,1.25353,1010.70,0.230199E-01,-0.301734E-02,0.776231E-02,1008.71,1101.47,0.619238E-02,91.5786,92.7594,280.256,-0.635559E-01,-0.359350,-0.890006E-02,0.365036,0.508678E-13,-0.325006E-14,0.365036,1.86469,296.806,259.970,-1.39709,-9999,0.510082E-01,0.155601,-18.5954,-0.114034,-0.302723,-0.974843E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.318455E-02,1.02415,0.506246,1.02674,-1.82424,1.14810,-0.678943,1.14810,-0.408177E-01,1.14810,-0.247619E-02,1.19830,800000009,800000009,800000009,800000009,800000009,800101119,899999999,899999999,89999,89999,89,89,1,1,6,0,20,9,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.203044,0.104540,0.361813E-02,0.211045,0.262716E-01,53.3491,0.483371E-04,0.399584E-03,-0.678943E-03,-0.408177E-01,-0.247619E-05,280.735,101888.,89.3105,43.5316
2021-11-23T010000_smart3-00551.ghg,2021-11-23,01:30,327.0624,0,36000,36000,0.502871E-02,1,-9.97220,1,-5.81444,1,6.13601,1,-0.130088,1,0.498859E-01,1,-0.144235,0.347696,-0.262797,0.777912E-02,-0.371251E-02,0.268325E-09,0.562529E-11,0.131682E-11,20.8325,479.507,484.376,0.500000E-01,0,436.742,10.0526,10.1547,-0.500000E-01,0,0.102237,2.33687,2.36060,-0.200000,0,287.182,281.495,101678.,1.25360,1010.77,0.230173E-01,-0.842973E-02,0.787008E-02,1022.40,1094.99,0.627799E-02,93.3710,72.5865,280.453,0.257923,0.536345,0.327265E-01,0.596037,0.404810E-13,0.128801E-13,0.596037,1.80404,127.411,64.3176,3.14751,-9999,0.633358E-01,0.850932E-01,2.24863,0.943019,1.71508,0.124260,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.482420E-02,1.04239,-9.39839,1.08602,-3.11577,1.67221,4.05501,1.67221,-0.697101E-01,1.67221,0.282152E-01,1.92240,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,0,4,5,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,36000,36000,87,0.123242,0.432859E-01,0.365867E-02,0.472715,0.134598,56.7143,0.679012E-05,-0.741723E-02,0.405501E-02,-0.697101E-01,0.282152E-04,280.793,101873.,89.1651,43.4352
